region_id,aoi_id,aoi_type,deliveries,avg_duration,avg_distance,center_lng,center_lat,unique_couriers,city
1,7230,14,31,84.61290322580645,4.682699187814225,121.5267035483871,31.06584064516129,5,Shanghai
1,7265,14,1,146.0,0.6803014343310505,121.518,31.11065,1,Shanghai
1,7337,14,140,69.35,2.886367480620447,121.52089157142858,31.13267492857143,2,Shanghai
1,7390,14,24,70.66666666666667,1.2066017010641954,121.52790333333333,31.116372916666666,1,Shanghai
1,7432,14,2,82.0,4.329548711004085,121.54108,31.072245,2,Shanghai
1,7543,14,44,83.36363636363636,3.0591106291937007,121.53623272727273,31.07881022727273,7,Shanghai
1,7597,0,31,166.6451612903226,5.284066955584352,121.51344032258065,31.059789032258067,2,Shanghai
1,7755,7,47,92.68085106382979,3.3720783375286776,121.51160021276596,31.07740680851064,12,Shanghai
1,7766,14,56,114.42857142857143,4.819082743718582,121.53317374999999,31.064297321428572,5,Shanghai
1,7819,14,1,66.0,2.373164440065241,102.08492,26.69911,1,Shanghai
1,7924,12,3,205.33333333333334,4.795226148399306,121.52592,31.0629,2,Shanghai
1,7971,14,18,85.22222222222223,4.257274087543161,121.53340277777778,31.069235,3,Shanghai
1,8126,14,46,59.56521739130435,1.4553579969270003,121.5271595652174,31.11973565217391,2,Shanghai
1,8420,14,3,53.333333333333336,1.9132664553927097,121.51411666666667,31.122623333333333,1,Shanghai
1,8464,14,1,76.0,3.301059172685529,121.51049,31.13121,1,Shanghai
1,8513,12,31,180.93548387096774,4.037329500151441,121.52479129032257,31.073772580645162,1,Shanghai
1,8837,1,495,268.8424242424242,4.481767207334947,121.52294111111111,31.06704575757576,6,Shanghai
1,8906,14,1,73.0,1.485220029623871,121.51051,31.1144,1,Shanghai
1,9057,14,54,189.4814814814815,5.089136456435279,121.52024907407407,31.061519814814815,3,Shanghai
1,9174,1,74,90.08108108108108,3.1539062651708965,121.51325256756758,31.07953405405405,10,Shanghai
1,9255,14,57,92.36842105263158,0.6107854325438231,121.52244614035088,31.10563596491228,15,Shanghai
1,9354,14,90,117.96666666666667,3.8969098017285693,121.52617722222222,31.072744555555552,7,Shanghai
1,9420,1,73,98.72602739726027,4.489259996340007,121.52637410958904,31.067697123287672,9,Shanghai
1,9428,14,5,110.6,2.996397933492353,121.53457399999999,31.081984,3,Shanghai
1,9435,14,6,237.16666666666666,2.729615542714376,121.53944333333334,31.082138333333333,3,Shanghai
1,9539,14,7,74.71428571428571,1.923926163592698,121.53433428571428,31.122695714285715,1,Shanghai
1,9618,14,1,60.0,3.337249835996736,121.49915,31.12811,1,Shanghai
1,9706,14,3,189.33333333333334,2.7977758106340667,121.49616666666667,31.01310666666667,2,Shanghai
1,9777,14,207,61.34782608695652,1.797062133066373,121.52175536231883,31.122846038647342,3,Shanghai
1,10050,4,12,135.58333333333334,4.674996534129607,121.5314675,31.064774166666666,5,Shanghai
1,10070,14,1,35.0,1.3075533002228925,121.53164,31.0992,1,Shanghai
1,10137,14,25,74.2,1.5396260891110567,121.5346532,31.0974972,4,Shanghai
1,10184,14,1,20.0,2.1576067111656183,121.53342,31.12485,1,Shanghai
1,10234,14,8,119.625,2.401877228893532,121.52809875,31.0866125,3,Shanghai
1,10424,14,22,58.81818181818182,2.2782511078088308,121.53234045454546,31.087830909090908,4,Shanghai
1,10425,2,38,93.28947368421052,2.5152977370568554,121.52065894736842,31.085301578947366,2,Shanghai
1,10532,9,103,209.90291262135923,5.001370841129851,121.52315077669903,31.062310291262133,5,Shanghai
1,10562,14,39,159.33333333333334,4.914901549550364,121.5204523076923,31.062485641025642,6,Shanghai
1,10665,0,3,145.0,2.3358226244547247,121.50927333333334,31.08912666666667,3,Shanghai
1,10796,14,8,116.125,3.1788648149438914,121.53666750000001,31.07633375,6,Shanghai
1,10993,14,50,112.74,3.3907346065572757,121.5598662,31.107982000000003,4,Shanghai
1,11142,14,4,59.25,2.132742966341518,121.5446275,31.1025825,1,Shanghai
1,11306,1,1,4.0,2.496137320097482,121.54547,31.14739,1,Shanghai
1,11408,14,3,34.333333333333336,3.273853017448916,121.52181333333333,31.07719,2,Shanghai
1,12100,14,1,18.0,2.3239468091077873,121.54709,31.10704,1,Shanghai
1,12251,1,2,64.0,3.514072448153515,121.486615,31.112465,1,Shanghai
1,12296,14,54,61.72222222222222,3.024843234360689,121.49856259259259,31.119530740740743,7,Shanghai
1,12392,14,1,90.0,3.487837615347842,121.48827,31.11812,1,Shanghai
1,12396,5,2,26.5,4.2519593949440875,121.53227000000001,31.06863,2,Shanghai
1,12417,14,1,147.0,4.681142723158965,121.55476,31.09791,1,Shanghai
1,12679,14,4,64.25,2.813858217344102,121.513165,31.0732225,2,Shanghai
1,13031,1,1,44.0,3.0225406108875177,121.54468,31.13335,1,Shanghai
1,13059,14,14,87.64285714285714,2.0683643953413813,121.52462142857144,31.08668,2,Shanghai
1,13060,14,1,110.0,7.907370982112438,121.49002,31.04236,1,Shanghai
1,13114,2,3,95.66666666666667,1.586585942648296,121.50690666666667,31.10562,3,Shanghai
1,13536,14,29,76.72413793103448,3.1504661583327302,121.53525137931034,31.080809655172413,9,Shanghai
1,13620,12,10,110.0,3.5307442954288497,121.64619,31.074218000000002,2,Shanghai
1,13623,14,16,96.25,1.938083321141877,121.508249375,31.11862375,3,Shanghai
1,13699,14,3,64.66666666666667,2.3006484200923185,121.50348666666667,31.118936666666666,3,Shanghai
1,14004,14,41,124.63414634146342,4.9708230041617,121.5176951219512,31.062432682926826,4,Shanghai
1,14060,1,1,61.0,4.729113548855884,121.5449,31.04623,1,Shanghai
1,14271,14,1,297.0,1.7022487931098906,121.52714,31.02352,1,Shanghai
1,14377,14,200,123.515,4.614645582323735,121.54477059999999,31.06989225,9,Shanghai
1,14531,14,15,211.13333333333333,3.9575031245404726,121.524366,31.073905333333336,3,Shanghai
1,14790,14,22,69.04545454545455,3.1465179523767417,121.55069181818182,31.09367227272727,3,Shanghai
1,15009,14,1,504.0,3.1666947095142945,121.55963,31.10251,1,Shanghai
1,15261,14,6,118.66666666666667,8.103169537199506,121.49021166666667,31.040203333333334,1,Shanghai
1,15280,0,2,110.5,0.7661015986997174,121.50828,31.103135,2,Shanghai
1,15323,14,1,135.0,4.888006403296296,121.56288,31.07678,1,Shanghai
1,15466,14,1,91.0,1.4641746440546897,121.53411,31.10537,1,Shanghai
1,15843,14,2,49.5,2.0008995884817744,121.498445,31.190965,1,Shanghai
1,15970,7,19,95.6842105263158,3.3471288311504153,121.51092789473684,31.076436315789472,6,Shanghai
1,16078,14,25,111.52,4.565299569603188,121.5270192,31.064229599999997,10,Shanghai
1,16133,14,1,186.0,5.18745368516423,121.55841,31.07442,1,Shanghai
1,16383,7,24,132.83333333333334,4.305079683349514,121.52387833333334,31.068158333333333,2,Shanghai
1,16527,14,38,137.28947368421052,4.680805592539903,121.5291544736842,31.063360789473684,8,Shanghai
1,16567,14,19,71.36842105263158,2.6198052122578916,121.51444894736842,31.085148421052633,5,Shanghai
1,16617,12,2,45.0,2.871524519150641,121.517465,31.133125,1,Shanghai
1,16878,14,2,79.5,5.008916167144362,121.54891,31.069560000000003,2,Shanghai
1,16916,9,1,105.0,4.583966873431492,121.52762,31.06468,1,Shanghai
1,17183,2,38,46.31578947368421,1.2921347162065657,121.53091789473683,31.097877894736843,4,Shanghai
1,17200,14,1,9.0,1.312712556118982,121.51866,31.1172,1,Shanghai
1,17249,14,3,141.66666666666666,4.206859733904174,121.55219,31.095933333333335,2,Shanghai
1,17252,14,4,38.75,1.6226803102259781,121.51646,31.09483,3,Shanghai
1,17269,12,6,131.5,4.03817092720629,121.52562333333333,31.07044666666667,3,Shanghai
1,17337,14,17,190.11764705882354,4.853502908649197,121.52299470588235,31.062740588235297,6,Shanghai
1,17416,14,1,11.0,1.5577572146751955,121.53911,31.10785,1,Shanghai
1,17858,14,1,43.0,0.9491603957433657,121.52099,31.11615,1,Shanghai
1,17967,14,26,71.46153846153847,1.9311519982796896,121.53252192307693,31.108806153846157,2,Shanghai
1,18380,14,6,81.83333333333333,2.4298691901457405,121.5265,31.130808333333334,1,Shanghai
1,18481,14,213,41.985915492957744,1.5405647453911908,121.51654366197182,31.119035492957746,3,Shanghai
1,18543,14,5,36.4,2.611099202093664,121.504758,31.124025999999997,3,Shanghai
1,18614,14,19,70.63157894736842,2.103816092317115,121.51337473684211,31.089804736842105,11,Shanghai
1,18926,1,1,86.0,2.3624328493346796,121.51468,31.17886,1,Shanghai
1,18964,14,1,29.0,1.276127675100569,121.51442,31.11767,1,Shanghai
1,19185,14,2,99.0,4.735626176536821,121.56117499999999,31.080565,1,Shanghai
1,19289,14,1,88.0,5.074302839775219,121.5459,31.06672,1,Shanghai
1,19425,14,9,81.77777777777777,1.8961054132657027,121.50743000000001,31.117213333333332,3,Shanghai
1,19426,12,3,122.33333333333333,4.088817291618615,121.52384,31.07061,1,Shanghai
1,19441,14,5,85.6,3.621742021771717,121.54431600000001,31.083776,2,Shanghai
1,19550,14,50,108.96,3.3258442321059243,121.549466,31.0942938,7,Shanghai
1,19567,1,5,63.8,2.5263084875857933,121.635222,31.31304,2,Shanghai
1,19695,14,4,122.25,1.4029976045246146,121.5376775,31.1010025,2,Shanghai
1,19771,14,1,53.0,5.2911231065618365,121.4885,31.14529,1,Shanghai
1,19956,1,1,108.0,2.0713425967888774,121.53869,31.15398,1,Shanghai
1,20052,1,28,47.92857142857143,3.8300855984992572,121.5245225,31.070899285714287,3,Shanghai
1,20175,14,2,42.5,4.878959590902406,121.54654,31.06792,2,Shanghai
1,20375,14,67,76.80597014925372,1.9465965771225975,121.53478686567163,31.120726567164176,2,Shanghai
1,20466,1,119,87.27731092436974,4.603904236656103,121.52780554621847,31.065402689075633,11,Shanghai
1,20773,14,242,106.27685950413223,2.7417072938166562,121.5227755785124,31.082528636363634,7,Shanghai
1,21013,14,1,41.0,3.2395002270733935,121.54633,31.08602,1,Shanghai
1,21104,14,2,127.0,0.9239164857826359,121.52789999999999,31.111150000000002,2,Shanghai
1,21192,14,100,65.69,4.076026412779527,121.52327890000001,31.0717267,6,Shanghai
1,21240,14,70,75.98571428571428,1.9063399748270748,121.53141671428571,31.091951428571427,8,Shanghai
1,21428,14,19,55.68421052631579,2.277476619296327,121.52158578947369,31.127442105263157,2,Shanghai
1,21466,1,739,157.8768606224628,3.4823574747087234,121.5207697564276,31.076384506089312,10,Shanghai
1,21526,14,42,40.595238095238095,1.111701330118472,121.51958547619047,31.116360714285715,2,Shanghai
1,21552,1,9,120.44444444444444,2.3612730633582584,121.50229666666665,31.117085555555555,3,Shanghai
1,21799,13,9,45.111111111111114,2.367865322330949,121.51922666666665,31.085102222222222,2,Shanghai
1,22179,14,2,83.5,3.3621291314174053,121.49734000000001,31.127485,1,Shanghai
1,22389,14,1,73.0,8.916022081200598,121.53734,31.02843,1,Shanghai
1,22572,14,11,58.36363636363637,1.3995062499112,121.53134454545456,31.100034545454545,5,Shanghai
1,22655,14,1,74.0,1.4426199953860388,121.52911,31.11974,1,Shanghai
1,22679,1,13,137.84615384615384,3.9121430547377662,121.52928384615385,31.066326923076925,7,Shanghai
1,22705,14,1,47.0,4.032301860095952,121.50858,31.14008,1,Shanghai
1,22896,14,1,42.0,4.463777426850714,121.47773,31.11849,1,Shanghai
1,22943,14,14,179.21428571428572,3.055125072229578,121.55773285714285,31.10251142857143,3,Shanghai
1,22998,14,4,11.0,0.508743277264719,121.5185225,31.109119999999997,3,Shanghai
1,23197,12,2,208.0,3.0706341714339898,121.39675500000001,31.18029,1,Shanghai
1,23219,14,10,63.6,2.708625211952252,121.549432,31.107682999999998,3,Shanghai
1,23268,14,1,120.0,8.506567607656706,121.53206,31.02993,1,Shanghai
1,23280,14,1,51.0,4.57499337103557,121.47556,31.11503,1,Shanghai
1,23320,1,699,145.3862660944206,2.596597316798185,121.5129421030043,31.128389399141632,9,Shanghai
1,23552,14,1,46.0,4.297783786530322,121.47883,31.11467,1,Shanghai
1,23807,14,3,42.666666666666664,0.5624818211998622,121.51736333333334,31.108866666666668,2,Shanghai
1,23885,14,62,86.1774193548387,1.7219161330958406,121.53310177419355,31.09721419354839,5,Shanghai
1,24153,14,2,43.5,4.744750951050531,121.54935,31.098705000000002,1,Shanghai
1,24164,14,1,125.0,3.275226994603642,121.55866,31.09453,1,Shanghai
1,24168,14,2,149.0,4.439337567825781,121.5318,31.06775,2,Shanghai
1,24292,14,5,34.2,2.9224728208823305,121.50113000000002,31.124844000000003,1,Shanghai
1,24398,14,1,19.0,2.0946952214777825,121.50905,31.12066,1,Shanghai
1,24617,14,3,44.0,2.5242404469862376,121.50741,31.125676666666667,1,Shanghai
1,24820,14,6,65.33333333333333,3.543485114184725,121.54331,31.081318333333332,4,Shanghai
1,24863,14,9,188.33333333333334,5.3120343854019945,121.51984444444444,31.065786666666668,2,Shanghai
1,25013,14,41,69.85365853658537,2.973277814445093,121.51843146341463,31.133913414634147,2,Shanghai
1,25017,14,60,121.91666666666667,4.373739473119897,121.53549866666667,31.06834316666667,7,Shanghai
1,25266,14,7,27.714285714285715,1.7309650635810832,121.51882428571427,31.160812857142854,1,Shanghai
1,25286,8,6,88.33333333333333,4.741717763825778,121.52998166666667,31.064185,3,Shanghai
1,25365,14,2,90.5,1.7524025622570067,121.539455,31.079165,1,Shanghai
1,25511,14,4,118.25,4.3510812377523385,121.5200175,31.0678525,2,Shanghai
1,25565,14,76,95.61842105263158,4.312565520353381,121.52711815789473,31.067913289473687,9,Shanghai
1,25588,14,107,78.80373831775701,1.1617683580387943,121.53019962616823,31.100848224299064,7,Shanghai
1,25625,14,1,114.0,4.867895364022825,121.51134,31.06514,1,Shanghai
1,25713,1,61,133.7377049180328,2.349274340653373,121.50912737704918,31.12526295081967,9,Shanghai
1,25917,14,13,103.07692307692308,0.959379939454653,121.5314,31.10212,4,Shanghai
1,25943,14,1,46.0,3.4169227186787308,121.48835,31.09974,1,Shanghai
1,26102,2,773,141.14618369987065,3.1256348799824485,121.51866054333765,31.07878530401035,11,Shanghai
1,26171,1,659,153.6403641881639,2.49315883701567,121.50380517450682,31.122268254931715,7,Shanghai
1,26275,7,19,402.36842105263156,4.426185585743886,121.5221047368421,31.067803684210528,2,Shanghai
1,26388,14,74,194.56756756756758,3.39406697148484,121.51656783783784,31.075793783783787,6,Shanghai
1,26413,14,55,121.2909090909091,4.307829121965586,121.51887509090909,31.072059272727273,6,Shanghai
1,26467,1,292,251.63013698630138,4.169400394524785,121.52116883561642,31.07106404109589,6,Shanghai
1,26480,1,1,52.0,4.788319195864273,121.48967,31.07557,1,Shanghai
1,26621,14,143,70.62937062937063,2.77629866824644,121.51639076923077,31.131058811188808,4,Shanghai
1,26631,2,16,86.75,4.478091777536137,121.51315687499999,31.070591874999998,3,Shanghai
1,26663,14,2,37.0,8.721205684050297,121.53247999999999,31.02993,1,Shanghai
1,26817,14,2,186.0,2.7507729788494735,121.547685,31.092485,2,Shanghai
1,27053,14,33,169.6969696969697,2.5229002694732525,121.52125545454545,31.08410818181818,2,Shanghai
1,27144,14,50,92.76,3.720188081274425,121.5424324,31.076981999999997,7,Shanghai
1,27156,2,9,74.22222222222223,4.503517763985232,121.51678555555554,31.06665666666667,4,Shanghai
1,27174,14,1,109.0,4.192961309382661,121.4884,31.13121,1,Shanghai
1,27225,14,1,81.0,1.3322425807163152,121.51635,31.0973,1,Shanghai
1,27518,14,3,30.333333333333332,1.08780587930969,121.51259,31.108173333333337,1,Shanghai
1,27601,1,1,207.0,3.0683227043134975,121.53577,31.06263,1,Shanghai
1,27752,14,41,71.0,3.3436884024022713,121.56478853658535,31.093303658536588,6,Shanghai
1,27857,1,1,221.0,16.06318712734316,121.39433,31.01248,1,Shanghai
1,28060,1,45,115.06666666666666,3.2211466064020056,121.51059488888889,31.079967777777775,9,Shanghai
1,28062,14,13,100.0,2.0364555226186956,121.51355461538462,31.10500307692308,8,Shanghai
1,28111,14,66,106.0909090909091,3.032312925391843,121.55639742424243,31.10479772727273,4,Shanghai
1,28151,14,3,82.33333333333333,2.710016971247254,121.55668333333334,31.111416666666667,3,Shanghai
1,28275,1,1,180.0,2.400965833308685,121.51992,31.06275,1,Shanghai
1,28276,14,5,120.0,4.346655286919696,121.51980800000001,31.042702000000002,2,Shanghai
1,28343,14,1,74.0,4.424397416566634,121.55057,31.09718,1,Shanghai
1,28569,4,9,115.33333333333333,3.167282028286448,121.49745999999999,31.12554666666667,2,Shanghai
1,28592,8,87,118.7816091954023,4.340804781806853,121.54908229885058,31.073517241379314,8,Shanghai
1,28649,14,6,55.666666666666664,2.077854715719455,121.54414666666666,31.089986666666665,3,Shanghai
1,28818,4,5,85.4,1.9903503186727534,121.51249800000001,31.123070000000002,2,Shanghai
1,28914,1,141,103.78014184397163,4.532234897325639,121.5345509929078,31.065695744680852,9,Shanghai
1,28970,14,14,78.64285714285714,3.011666446706554,121.519545,31.133870714285713,1,Shanghai
1,28973,14,34,66.0,2.2160840141067117,121.53814264705882,31.12135882352941,1,Shanghai
1,29036,14,3,97.66666666666667,4.049312838229347,121.54177333333332,31.018923333333333,2,Shanghai
1,29083,14,14,157.85714285714286,3.779005998549877,121.52438214285714,31.077664285714288,2,Shanghai
1,29288,14,23,126.65217391304348,4.8150069255786425,121.51600608695652,31.06543260869565,4,Shanghai
1,29521,14,1,27.0,2.979772479584436,121.55123,31.10111,1,Shanghai
1,29608,14,5,59.2,1.8157953229166857,121.52161799999999,31.091181999999996,4,Shanghai
1,29656,14,9,69.22222222222223,4.377400895930176,121.54537444444446,31.073778888888892,2,Shanghai
1,29659,1,1,110.0,2.351620247303457,121.57523,31.11954,1,Shanghai
1,29793,14,1,23.0,3.8198810094486744,121.55014,31.08253,1,Shanghai
1,29834,14,12,93.0,4.260388361850469,121.53865916666666,31.071606666666668,3,Shanghai
1,29906,1,248,178.65725806451613,2.8556037376037864,121.50537241935484,31.127662782258064,10,Shanghai
1,30115,1,94,120.44680851063829,2.451819003749456,121.50840914893617,31.121964574468084,9,Shanghai
1,30162,7,97,181.43298969072166,3.712946407621415,121.52214051546392,31.07488412371134,6,Shanghai
1,30175,14,66,82.46969696969697,2.018480032961823,121.53266196969696,31.123215757575757,2,Shanghai
1,30378,14,3,36.666666666666664,2.8492367481120424,121.50825999999999,31.128973333333334,2,Shanghai
1,30574,14,146,96.76712328767124,2.8967009479694408,121.53029863013697,31.081556575342464,11,Shanghai
1,30593,1,103,186.63106796116506,5.453398853824027,121.52172631067961,31.073059029126213,8,Shanghai
1,30604,14,4,37.25,2.0640231038972594,121.516695,31.127785,2,Shanghai
1,30716,14,13,109.38461538461539,2.4032280083777313,121.51448769230768,31.08716153846154,5,Shanghai
1,30779,14,3,75.0,1.474709752726701,121.54321,31.087523333333333,3,Shanghai
1,31029,14,2,45.5,2.862238152504849,121.50649,31.128555,2,Shanghai
1,31047,14,37,162.35135135135135,3.664535300148067,121.52521027027028,31.07513054054054,3,Shanghai
1,31210,14,108,158.7037037037037,3.2529975201327583,121.5261887037037,31.077843425925927,5,Shanghai
1,31325,14,1,82.0,1.78137964679905,121.5372,31.09748,1,Shanghai
1,31350,14,5,86.0,2.7718232339176803,121.509184,31.084224,3,Shanghai
1,31448,14,1,62.0,3.221312485684293,121.50115,31.1288,1,Shanghai
1,31570,14,1,14.0,1.3544549174532723,121.43254,31.09038,1,Shanghai
1,31904,1,330,177.63636363636363,3.8210970018206676,121.51750463636364,31.074103484848482,8,Shanghai
1,31905,14,7,320.0,5.700788820512779,121.51313714285713,31.066747142857142,2,Shanghai
1,31923,1,29,99.27586206896552,4.652467558802828,121.52958862068967,31.06503,6,Shanghai
1,32058,1,1,382.0,4.229591269876516,121.3525,31.13438,1,Shanghai
1,32121,1,29,75.03448275862068,2.4046304465379134,121.5457375862069,31.17248068965517,3,Shanghai
1,32175,14,54,178.61111111111111,2.47520981070149,121.51181722222223,31.12707685185185,4,Shanghai
1,32325,1,99,126.11111111111111,3.3778849482096787,121.51427181818181,31.077433232323234,12,Shanghai
1,32571,14,2,74.5,4.8134309826050306,121.53667,31.06545,2,Shanghai
1,32624,14,1,46.0,3.263194542889024,121.55672,31.10564,1,Shanghai
1,32830,1,1,113.0,2.422521069477679,121.52477,31.20281,1,Shanghai
1,32842,0,6,83.83333333333333,4.3811071392977725,121.51414,31.070533333333334,3,Shanghai
1,33080,0,11,161.1818181818182,1.44243773542861,121.50786727272727,31.098387272727276,6,Shanghai
1,33353,14,3,168.0,1.048010988855619,121.53349333333334,31.10375666666667,3,Shanghai
1,33457,14,2,18.0,1.3002563445943691,121.52241000000001,31.09704,2,Shanghai
1,33571,14,59,140.10169491525423,4.773143377878839,121.51760016949153,31.065009661016948,5,Shanghai
1,33767,14,3,117.0,8.114318103230259,121.4905,31.040270000000003,1,Shanghai
1,34248,2,1,289.0,2.1910998198992604,121.52159,31.08944,1,Shanghai
1,34335,14,131,132.44274809160305,3.4244651281116885,121.52856381679389,31.076114122137405,9,Shanghai
1,34348,14,1,59.0,2.2422543842218703,121.54949,31.01276,1,Shanghai
1,34491,2,134,94.6044776119403,2.478257677390446,121.51748902985075,31.08583,7,Shanghai
1,34499,14,2,45.5,2.0112652896113934,121.50619,31.096629999999998,2,Shanghai
1,34553,14,4,87.0,2.8863871929787903,121.5248,31.13288,1,Shanghai
1,34608,14,1,6.0,0.4713300134178766,121.52182,31.11029,1,Shanghai
1,34899,11,1,151.0,21.847881887501785,121.31727,31.19361,1,Shanghai
1,35144,14,6,115.33333333333333,2.36389366236787,121.51268666666665,31.126514999999998,1,Shanghai
1,35458,14,2,66.5,4.072691255173101,121.538325,31.072765,2,Shanghai
1,35627,14,22,49.54545454545455,2.5785644952607436,121.51482636363636,31.083968636363636,3,Shanghai
1,35726,2,288,157.06944444444446,2.9957058153331433,121.52382729166668,31.079995729166665,6,Shanghai
1,35781,12,12,60.416666666666664,1.4737380420881632,121.53103833333334,31.096659166666665,3,Shanghai
1,35989,14,28,137.92857142857142,3.5528376116802085,121.52869821428571,31.078266071428573,3,Shanghai
1,36052,14,18,197.05555555555554,3.4923281172947345,121.52357055555555,31.077272777777775,2,Shanghai
1,36106,14,126,144.28571428571428,3.0060175099681756,121.5260192063492,31.08055523809524,7,Shanghai
